ano,mes,dia,hora,Dia_semana,QTD_Associacao,R$_Associacao,QTD_App,R$_APP,QTD_Monitor,R$_Monitor,QTD_parquimetro,parquimetro,QTD_pdv,pdv,QTD_Total,R$_total
2018,12,27,16,3,0,0.00,5,5.00,2,4.00,0,0.00,0,0.00,7,9.00
2018,12,28,7,4,0,0.00,2,2.00,12,27.00,0,0.00,0,0.00,14,29.00
2018,12,28,8,4,2,2.00,8,16.00,35,80.00,0,0.00,0,0.00,45,98.00
2018,12,28,9,4,5,5.00,13,16.00,36,78.00,0,0.00,0,0.00,54,99.00
2018,12,28,10,4,4,4.00,10,11.00,28,60.00,0,0.00,0,0.00,42,75.00
2018,12,28,11,4,6,6.00,5,8.00,16,34.00,0,0.00,0,0.00,27,48.00
2018,12,28,12,4,1,1.00,12,15.00,21,44.00,0,0.00,0,0.00,34,60.00
2018,12,28,13,4,5,5.00,13,16.00,37,76.00,0,0.00,0,0.00,55,97.00
2018,12,28,14,4,1,1.00,7,10.00,30,64.00,0,0.00,0,0.00,38,75.00
2018,12,28,15,4,9,9.00,7,8.00,34,72.00,0,0.00,0,0.00,50,89.00
2018,12,28,16,4,0,0.00,2,3.00,5,10.00,0,0.00,0,0.00,7,13.00
2018,12,29,7,5,0,0.00,1,1.00,4,12.00,0,0.00,0,0.00,5,13.00
2018,12,29,8,5,0,0.00,8,10.00,36,74.00,0,0.00,0,0.00,44,84.00
2018,12,29,9,5,0,0.00,8,15.00,40,90.00,0,0.00,0,0.00,48,105.00
2018,12,29,10,5,0,0.00,8,12.00,34,70.00,2,4.00,0,0.00,44,86.00
2018,12,29,11,5,0,0.00,9,12.00,27,54.00,0,0.00,0,0.00,36,66.00
2018,12,29,23,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2018,12,30,7,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.00
2018,12,31,7,0,0,0.00,1,1.00,10,24.00,0,0.00,0,0.00,11,25.00
2018,12,31,8,0,0,0.00,2,4.00,28,66.00,0,0.00,0,0.00,30,70.00
2018,12,31,9,0,0,0.00,5,8.00,31,66.00,1,2.00,0,0.00,37,76.00
2018,12,31,10,0,0,0.00,3,3.00,42,100.00,1,2.00,0,0.00,46,105.00
2018,12,31,11,0,0,0.00,6,7.00,22,56.00,0,0.00,0,0.00,28,63.00
2018,12,31,12,0,0,0.00,6,6.00,14,32.00,1,2.00,0,0.00,21,40.00
2018,12,31,13,0,0,0.00,10,14.00,21,50.00,0,0.00,0,0.00,31,64.00
2018,12,31,14,0,0,0.00,4,5.00,15,32.00,0,0.00,0,0.00,19,37.00
2018,12,31,15,0,0,0.00,1,1.00,3,6.00,0,0.00,0,0.00,4,7.00
2019,1,2,7,2,0,0.00,2,5.00,8,18.00,0,0.00,0,0.00,10,23.00
2019,1,2,8,2,0,0.00,1,2.00,27,56.00,0,0.00,0,0.00,28,58.00
2019,1,2,9,2,1,1.00,3,3.00,27,58.00,0,0.00,0,0.00,31,62.00
2019,1,2,10,2,1,1.00,7,9.00,26,58.00,0,0.00,0,0.00,34,68.00
2019,1,2,11,2,3,3.00,3,3.00,13,26.00,0,0.00,0,0.00,19,32.00
2019,1,2,12,2,0,0.00,11,14.00,22,49.00,0,0.00,0,0.00,33,63.00
2019,1,2,13,2,0,0.00,11,17.00,33,72.00,0,0.00,0,0.00,44,89.00
2019,1,2,14,2,0,0.00,10,11.00,26,54.00,0,0.00,0,0.00,37,70.00
2019,1,2,15,2,0,0.00,4,5.00,20,40.00,0,0.00,0,0.00,24,45.00
2019,1,2,16,2,0,0.00,5,6.00,3,6.00,0,0.00,0,0.00,8,12.00
2019,1,3,8,3,0,0.00,1,1.00,12,28.00,0,0.00,0,0.00,13,29.00
2019,1,3,9,3,0,0.00,4,4.00,30,64.00,1,2.00,0,0.00,35,70.00
2019,1,3,10,3,0,0.00,7,11.00,23,52.00,0,0.00,0,0.00,30,63.00
2019,1,3,11,3,0,0.00,9,13.00,24,56.00,0,0.00,0,0.00,33,69.00
2019,1,3,12,3,0,0.00,5,5.00,23,50.00,0,0.00,0,0.00,28,55.00
2019,1,3,13,3,0,0.00,9,12.00,28,66.00,0,0.00,0,0.00,37,78.00
2019,1,3,14,3,0,0.00,7,8.00,25,50.00,2,3.00,0,0.00,34,61.00
2019,1,3,15,3,0,0.00,2,4.00,25,58.00,0,0.00,0,0.00,27,62.00
2019,1,3,16,3,0,0.00,1,1.00,4,8.00,0,0.00,0,0.00,5,9.00
2019,1,4,7,4,0,0.00,3,4.00,8,18.00,0,0.00,0,0.00,11,22.00
2019,1,4,8,4,0,0.00,3,5.00,25,54.00,0,0.00,0,0.00,28,59.00
2019,1,4,9,4,0,0.00,4,4.00,29,58.00,2,4.00,0,0.00,35,66.00
2019,1,4,10,4,0,0.00,13,18.00,30,66.00,0,0.00,0,0.00,43,84.00
2019,1,4,11,4,0,0.00,14,19.00,19,40.00,0,0.00,0,0.00,33,59.00
2019,1,4,12,4,0,0.00,8,8.00,20,46.00,0,0.00,0,0.00,28,54.00
2019,1,4,13,4,0,0.00,7,7.00,38,84.00,0,0.00,0,0.00,45,91.00
2019,1,4,14,4,0,0.00,10,11.00,38,82.00,0,0.00,0,0.00,49,97.00
2019,1,4,15,4,0,0.00,5,14.00,14,28.00,0,0.00,0,0.00,19,42.00
2019,1,5,7,5,0,0.00,4,6.00,1,4.00,0,0.00,0,0.00,5,10.00
2019,1,5,8,5,0,0.00,6,9.00,29,66.00,0,0.00,0,0.00,35,75.00
2019,1,5,9,5,0,0.00,13,16.00,44,92.00,1,2.00,0,0.00,58,110.00
2019,1,5,10,5,0,0.00,11,13.00,38,82.00,0,0.00,0,0.00,49,95.00
2019,1,5,11,5,0,0.00,9,11.00,29,58.00,0,0.00,0,0.00,38,69.00
2019,1,7,7,0,0,0.00,3,5.00,6,16.00,0,0.00,0,0.00,9,21.00
2019,1,7,8,0,0,0.00,2,3.00,26,62.00,0,0.00,0,0.00,28,65.00
2019,1,7,9,0,0,0.00,5,5.00,41,90.00,0,0.00,0,0.00,47,96.00
2019,1,7,10,0,0,0.00,6,10.00,26,56.00,0,0.00,0,0.00,32,66.00
2019,1,7,11,0,0,0.00,6,9.00,18,40.00,0,0.00,0,0.00,24,49.00
2019,1,7,12,0,0,0.00,6,8.00,21,46.00,0,0.00,0,0.00,27,54.00
2019,1,7,13,0,0,0.00,6,9.00,32,70.00,0,0.00,0,0.00,38,79.00
2019,1,7,14,0,0,0.00,9,12.00,28,66.00,0,0.00,0,0.00,37,78.00
2019,1,7,15,0,0,0.00,5,8.00,23,52.00,0,0.00,0,0.00,28,60.00
2019,1,7,16,0,0,0.00,2,2.00,2,4.00,0,0.00,0,0.00,4,6.00
2019,1,8,7,1,0,0.00,0,0.00,5,12.00,0,0.00,0,0.00,5,12.00
2019,1,8,8,1,0,0.00,5,7.00,25,58.00,0,0.00,0,0.00,30,65.00
2019,1,8,9,1,0,0.00,10,13.00,32,68.00,0,0.00,0,0.00,42,81.00
2019,1,8,10,1,0,0.00,11,12.00,24,52.00,0,0.00,0,0.00,35,64.00
2019,1,8,11,1,0,0.00,11,15.00,23,58.00,0,0.00,0,0.00,35,79.00
2019,1,8,12,1,0,0.00,5,5.00,20,46.00,1,4.00,0,0.00,26,55.00
2019,1,8,13,1,0,0.00,8,8.00,26,56.00,0,0.00,0,0.00,34,64.00
2019,1,8,14,1,0,0.00,5,6.00,21,46.00,0,0.00,0,0.00,26,52.00
2019,1,8,15,1,0,0.00,4,6.00,23,50.00,0,0.00,0,0.00,27,56.00
2019,1,8,16,1,0,0.00,1,2.00,0,0.00,0,0.00,0,0.00,1,2.00
2019,1,8,17,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2019,1,8,22,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2019,1,9,7,2,0,0.00,2,2.00,8,20.00,0,0.00,0,0.00,10,22.00
2019,1,9,8,2,0,0.00,2,2.00,25,54.00,0,0.00,0,0.00,27,56.00
2019,1,9,9,2,0,0.00,10,11.00,30,68.00,0,0.00,0,0.00,40,79.00
2019,1,9,10,2,1,1.00,5,6.00,26,60.00,0,0.00,0,0.00,33,72.00
2019,1,9,11,2,1,1.00,6,7.00,14,28.00,0,0.00,0,0.00,21,36.00
2019,1,9,12,2,2,2.00,8,13.00,19,40.00,1,4.00,0,0.00,30,59.00
2019,1,9,13,2,6,6.00,12,18.00,23,58.00,0,0.00,0,0.00,42,85.00
2019,1,9,14,2,3,3.00,10,12.00,25,56.00,0,0.00,0,0.00,38,71.00
2019,1,9,15,2,4,4.00,4,4.00,20,44.00,0,0.00,0,0.00,28,52.00
2019,1,9,16,2,0,0.00,3,3.00,0,0.00,0,0.00,0,0.00,3,3.00
2019,1,10,7,3,0,0.00,3,10.00,4,10.00,0,0.00,0,0.00,7,20.00
2019,1,10,8,3,0,0.00,9,13.00,26,64.00,0,0.00,0,0.00,35,77.00
2019,1,10,9,3,0,0.00,9,11.00,29,62.00,0,0.00,0,0.00,39,75.00
2019,1,10,10,3,0,0.00,6,9.00,19,40.00,2,4.00,0,0.00,27,53.00
2019,1,10,11,3,0,0.00,9,13.00,21,44.00,0,0.00,0,0.00,30,57.00
2019,1,10,12,3,0,0.00,2,3.00,19,42.00,2,6.00,0,0.00,23,51.00
2019,1,10,13,3,0,0.00,9,13.00,33,78.00,0,0.00,0,0.00,42,91.00
2019,1,10,14,3,0,0.00,6,8.00,22,52.00,0,0.00,0,0.00,28,60.00
2019,1,10,15,3,0,0.00,6,6.00,19,46.00,0,0.00,0,0.00,25,52.00
2019,1,10,16,3,0,0.00,2,3.00,1,2.00,0,0.00,0,0.00,3,5.00
2019,1,11,7,4,0,0.00,7,7.00,4,10.00,0,0.00,0,0.00,12,19.20
2019,1,11,8,4,0,0.00,8,10.00,35,82.00,0,0.00,0,0.00,43,92.00
2019,1,11,9,4,0,0.00,6,6.00,23,46.00,0,0.00,0,0.00,29,52.00
2019,1,11,10,4,0,0.00,4,5.00,20,42.00,1,2.00,0,0.00,25,49.00
2019,1,11,11,4,0,0.00,5,6.00,16,32.00,1,2.00,0,0.00,23,41.00
2019,1,11,12,4,0,0.00,12,18.00,16,40.00,0,0.00,0,0.00,28,58.00
2019,1,11,13,4,0,0.00,12,14.00,32,68.00,0,0.00,0,0.00,44,82.00
2019,1,11,14,4,0,0.00,9,12.00,20,44.00,0,0.00,0,0.00,29,56.00
2019,1,11,15,4,1,1.00,4,5.00,16,32.00,0,0.00,0,0.00,21,38.00
2019,1,12,7,5,0,0.00,3,3.00,6,12.00,0,0.00,0,0.00,9,15.00
2019,1,12,8,5,0,0.00,5,6.00,24,54.00,0,0.00,0,0.00,29,60.00
2019,1,12,9,5,0,0.00,10,15.00,48,104.00,0,0.00,0,0.00,58,119.00
2019,1,12,10,5,0,0.00,11,11.00,31,68.00,0,0.00,0,0.00,42,79.00
2019,1,12,11,5,0,0.00,6,6.00,25,50.00,0,0.00,0,0.00,31,56.00
2019,1,14,7,0,0,0.00,2,3.00,10,24.00,0,0.00,0,0.00,12,27.00
2019,1,14,8,0,0,0.00,4,5.00,23,46.00,0,0.00,0,0.00,27,51.00
2019,1,14,9,0,2,2.00,6,8.00,28,62.00,0,0.00,0,0.00,36,72.00
2019,1,14,10,0,1,1.00,2,2.00,17,36.00,0,0.00,0,0.00,20,39.00
2019,1,14,11,0,1,1.00,7,9.00,23,46.00,0,0.00,0,0.00,31,56.00
2019,1,14,12,0,0,0.00,10,13.00,22,48.00,0,0.00,0,0.00,32,61.00
2019,1,14,13,0,2,2.00,16,15.00,25,52.00,1,4.00,0,0.00,44,73.00
2019,1,14,14,0,4,4.00,10,12.00,23,54.00,0,0.00,0,0.00,37,70.00
2019,1,14,15,0,4,4.00,6,8.00,29,64.00,0,0.00,0,0.00,39,76.00
2019,1,14,16,0,0,0.00,4,6.00,0,0.00,1,2.00,0,0.00,5,8.00
2019,1,14,22,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.00
2019,1,15,7,1,0,0.00,1,1.00,0,0.00,0,0.00,0,0.00,1,1.00
2019,1,15,8,1,0,0.00,7,8.00,32,74.00,0,0.00,0,0.00,39,82.00
2019,1,15,9,1,0,0.00,11,18.00,22,50.00,0,0.00,0,0.00,33,68.00
2019,1,15,10,1,0,0.00,5,7.00,23,50.00,0,0.00,0,0.00,28,57.00
2019,1,15,11,1,0,0.00,11,14.00,16,34.00,0,0.00,0,0.00,27,48.00
2019,1,15,12,1,1,1.00,11,15.00,10,22.00,0,0.00,0,0.00,22,38.00
2019,1,15,13,1,3,3.00,5,7.00,27,54.00,1,2.00,0,0.00,36,66.00
2019,1,15,14,1,4,4.00,4,6.00,25,56.00,0,0.00,0,0.00,33,66.00
2019,1,15,15,1,0,0.00,4,4.00,15,32.00,0,0.00,0,0.00,19,36.00
2019,1,15,16,1,0,0.00,1,1.00,2,4.00,0,0.00,0,0.00,3,5.00
2019,1,15,17,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.00
2019,1,16,7,2,0,0.00,5,9.00,0,0.00,0,0.00,0,0.00,6,10.00
2019,1,16,8,2,0,0.00,4,6.00,32,66.00,1,2.00,0,0.00,37,74.00
2019,1,16,9,2,0,0.00,10,17.00,29,64.00,0,0.00,0,0.00,39,81.00
2019,1,16,10,2,0,0.00,5,7.00,18,40.00,3,6.00,0,0.00,26,53.00
2019,1,16,11,2,0,0.00,10,12.00,16,32.00,0,0.00,0,0.00,26,44.00
2019,1,16,12,2,0,0.00,9,13.00,21,48.00,0,0.00,0,0.00,30,61.00
2019,1,16,13,2,0,0.00,12,17.00,25,52.00,0,0.00,0,0.00,37,69.00
2019,1,16,14,2,0,0.00,7,7.00,14,28.00,0,0.00,0,0.00,22,37.20
2019,1,16,15,2,0,0.00,3,4.00,20,40.00,0,0.00,0,0.00,24,46.20
2019,1,16,16,2,0,0.00,2,2.00,2,4.00,0,0.00,0,0.00,4,6.00
2019,1,17,7,3,0,0.00,2,3.00,10,22.00,0,0.00,0,0.00,12,25.00
2019,1,17,8,3,0,0.00,6,7.00,27,58.00,0,0.00,0,0.00,33,65.00
2019,1,17,9,3,2,2.00,6,9.00,22,50.00,0,0.00,0,0.00,30,61.00
2019,1,17,10,3,4,4.00,10,12.00,26,54.00,0,0.00,0,0.00,41,75.00
2019,1,17,11,3,0,0.00,2,3.00,12,28.00,0,0.00,0,0.00,14,31.00
2019,1,17,12,3,3,3.00,2,5.00,23,50.00,0,0.00,0,0.00,28,58.00
2019,1,17,13,3,1,1.00,8,11.00,29,62.00,0,0.00,0,0.00,38,74.00
2019,1,17,14,3,2,2.00,5,8.00,24,50.00,0,0.00,0,0.00,31,60.00
2019,1,17,15,3,2,2.00,14,17.00,19,36.00,0,0.00,0,0.00,35,55.00
2019,1,17,16,3,0,0.00,3,3.00,4,8.00,0,0.00,0,0.00,7,11.00
2019,1,17,21,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.00
2019,1,18,7,4,0,0.00,6,13.00,1,4.00,0,0.00,0,0.00,7,17.00
2019,1,18,8,4,0,0.00,7,9.00,15,34.00,0,0.00,0,0.00,22,43.00
2019,1,18,9,4,0,0.00,2,3.00,22,52.00,0,0.00,0,0.00,24,55.00
2019,1,18,10,4,0,0.00,4,5.00,15,36.00,0,0.00,0,0.00,19,41.00
2019,1,18,11,4,0,0.00,8,14.00,19,38.00,0,0.00,0,0.00,27,52.00
2019,1,18,12,4,0,0.00,9,14.00,17,40.00,0,0.00,0,0.00,26,54.00
2019,1,18,13,4,0,0.00,6,9.00,28,62.00,0,0.00,0,0.00,34,71.00
2019,1,18,14,4,0,0.00,6,12.00,15,32.00,0,0.00,0,0.00,21,44.00
2019,1,18,15,4,0,0.00,2,2.00,19,42.00,0,0.00,0,0.00,21,44.00
2019,1,18,16,4,0,0.00,4,5.00,4,8.00,0,0.00,0,0.00,8,13.00
2019,1,19,7,5,0,0.00,1,2.00,3,6.00,0,0.00,0,0.00,4,8.00
2019,1,19,8,5,0,0.00,5,7.00,20,50.00,0,0.00,0,0.00,25,57.00
2019,1,19,9,5,0,0.00,7,16.00,38,86.00,0,0.00,0,0.00,45,102.00
2019,1,19,10,5,0,0.00,15,20.00,33,72.00,0,0.00,0,0.00,48,92.00
2019,1,19,11,5,0,0.00,8,13.00,21,42.00,0,0.00,0,0.00,29,55.00
2019,1,20,16,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,5.00
2019,1,21,7,0,0,0.00,4,8.00,7,16.00,1,2.00,0,0.00,13,30.00
2019,1,21,8,0,0,0.00,4,11.00,23,48.00,0,0.00,0,0.00,27,59.00
2019,1,21,9,0,0,0.00,9,13.00,18,42.00,0,0.00,0,0.00,27,55.00
2019,1,21,10,0,0,0.00,4,5.00,11,24.00,0,0.00,0,0.00,15,29.00
2019,1,21,11,0,0,0.00,6,8.00,14,30.00,0,0.00,0,0.00,20,38.00
2019,1,21,12,0,0,0.00,6,10.00,19,42.00,0,0.00,0,0.00,25,52.00
2019,1,21,13,0,0,0.00,5,7.00,21,44.00,0,0.00,0,0.00,26,51.00
2019,1,21,14,0,0,0.00,5,9.00,13,30.00,0,0.00,0,0.00,18,39.00
2019,1,21,15,0,0,0.00,4,6.00,28,62.00,0,0.00,0,0.00,32,68.00
2019,1,21,16,0,0,0.00,7,9.00,5,12.00,0,0.00,0,0.00,12,21.00
2019,1,22,7,1,0,0.00,4,9.00,4,12.00,0,0.00,0,0.00,8,21.00
2019,1,22,8,1,0,0.00,5,7.00,30,72.00,0,0.00,0,0.00,35,79.00
2019,1,22,9,1,0,0.00,7,9.00,34,80.00,0,0.00,0,0.00,41,89.00
2019,1,22,10,1,0,0.00,7,15.00,18,38.00,1,2.00,0,0.00,26,55.00
2019,1,22,11,1,0,0.00,4,4.00,18,36.00,0,0.00,0,0.00,22,40.00
2019,1,22,12,1,0,0.00,8,12.00,22,48.00,0,0.00,0,0.00,31,62.00
2019,1,22,13,1,0,0.00,4,4.00,25,58.00,0,0.00,0,0.00,29,62.00
2019,1,22,14,1,0,0.00,4,8.00,24,50.00,0,0.00,0,0.00,28,58.00
2019,1,22,15,1,0,0.00,6,7.00,23,48.00,0,0.00,0,0.00,30,56.00
2019,1,22,16,1,0,0.00,3,4.00,0,0.00,0,0.00,0,0.00,3,4.00
2019,1,23,7,2,0,0.00,6,9.00,0,0.00,0,0.00,0,0.00,6,9.00
2019,1,23,8,2,0,0.00,3,4.00,20,46.00,0,0.00,0,0.00,23,50.00
2019,1,23,9,2,0,0.00,13,18.00,17,42.00,0,0.00,0,0.00,30,60.00
2019,1,23,10,2,2,2.00,10,10.00,18,42.00,0,0.00,0,0.00,30,54.00
2019,1,23,11,2,1,1.00,8,9.00,17,36.00,0,0.00,0,0.00,26,46.00
2019,1,23,12,2,0,0.00,5,6.00,11,24.00,0,0.00,0,0.00,16,30.00
2019,1,23,13,2,3,3.00,7,8.00,23,50.00,0,0.00,0,0.00,33,61.00
2019,1,23,14,2,1,1.00,8,13.00,19,40.00,0,0.00,0,0.00,28,54.00
2019,1,23,15,2,2,2.00,4,4.00,14,28.00,1,2.00,0,0.00,21,36.00
2019,1,23,16,2,0,0.00,2,2.00,4,8.00,0,0.00,0,0.00,6,10.00
2019,1,24,7,3,0,0.00,0,0.00,4,10.00,0,0.00,0,0.00,4,10.00
2019,1,24,8,3,0,0.00,4,7.00,27,56.00,0,0.00,0,0.00,31,63.00
2019,1,24,9,3,0,0.00,6,9.00,20,46.00,0,0.00,0,0.00,26,55.00
2019,1,24,10,3,0,0.00,4,6.00,20,48.00,0,0.00,0,0.00,24,54.00
2019,1,24,11,3,0,0.00,8,12.00,13,34.00,0,0.00,0,0.00,22,49.00
2019,1,24,12,3,0,0.00,5,5.00,11,26.00,0,0.00,0,0.00,16,31.00
2019,1,24,13,3,0,0.00,4,6.00,16,34.00,0,0.00,0,0.00,20,40.00
2019,1,24,14,3,0,0.00,5,9.00,20,40.00,0,0.00,0,0.00,25,49.00
2019,1,24,15,3,0,0.00,5,5.00,15,32.00,0,0.00,0,0.00,20,37.00
2019,1,24,16,3,0,0.00,4,6.00,1,2.00,0,0.00,0,0.00,5,8.00
2019,1,25,7,4,0,0.00,6,9.00,0,0.00,0,0.00,0,0.00,6,9.00
2019,1,25,8,4,0,0.00,4,5.00,24,48.00,0,0.00,0,0.00,28,53.00
2019,1,25,9,4,0,0.00,3,3.00,33,68.00,0,0.00,0,0.00,36,71.00
2019,1,25,10,4,0,0.00,10,13.00,16,34.00,1,4.00,0,0.00,27,51.00
2019,1,25,11,4,0,0.00,5,6.00,8,18.00,0,0.00,0,0.00,13,24.00
2019,1,25,12,4,0,0.00,10,12.00,16,34.00,0,0.00,0,0.00,26,46.00
2019,1,25,13,4,5,5.00,5,5.00,27,60.00,0,0.00,0,0.00,37,70.00
2019,1,25,14,4,2,2.00,8,17.00,26,56.00,0,0.00,0,0.00,36,75.00
2019,1,25,15,4,4,4.00,3,3.00,21,46.00,0,0.00,0,0.00,28,53.00
2019,1,25,16,4,0,0.00,2,2.00,4,8.00,0,0.00,0,0.00,6,10.00
2019,1,26,7,5,0,0.00,1,2.00,2,6.00,0,0.00,0,0.00,3,8.00
2019,1,26,8,5,0,0.00,1,2.00,17,38.00,0,0.00,0,0.00,18,40.00
2019,1,26,9,5,0,0.00,7,9.00,30,72.00,0,0.00,0,0.00,37,81.00
2019,1,26,10,5,0,0.00,7,10.00,34,70.00,0,0.00,0,0.00,41,80.00
2019,1,26,11,5,0,0.00,4,6.00,23,46.00,0,0.00,0,0.00,27,52.00
2019,1,27,9,6,0,0.00,1,1.00,0,0.00,0,0.00,0,0.00,1,1.00
2019,1,28,7,0,0,0.00,1,4.00,9,24.00,0,0.00,0,0.00,10,28.00
2019,1,28,8,0,0,0.00,1,3.00,33,74.00,0,0.00,0,0.00,34,77.00
2019,1,28,9,0,0,0.00,8,13.00,21,48.00,0,0.00,0,0.00,29,61.00
2019,1,28,10,0,0,0.00,7,8.00,30,66.00,0,0.00,0,0.00,37,74.00
2019,1,28,11,0,0,0.00,2,4.00,15,33.00,0,0.00,0,0.00,17,37.00
2019,1,28,12,0,0,0.00,5,6.00,8,18.00,0,0.00,0,0.00,13,24.00
2019,1,28,13,0,0,0.00,4,5.00,19,44.00,0,0.00,0,0.00,23,49.00
2019,1,28,14,0,0,0.00,12,14.00,29,66.00,1,2.00,0,0.00,42,82.00
2019,1,28,15,0,1,1.00,5,7.00,11,24.00,0,0.00,0,0.00,17,32.00
2019,1,28,16,0,0,0.00,3,3.00,2,4.00,0,0.00,0,0.00,5,7.00
2019,1,29,7,1,0,0.00,1,1.00,1,2.00,0,0.00,0,0.00,2,3.00
2019,1,29,8,1,0,0.00,2,3.00,22,48.00,1,2.00,0,0.00,25,53.00
2019,1,29,9,1,0,0.00,7,9.00,25,54.00,0,0.00,0,0.00,32,63.00
2019,1,29,10,1,0,0.00,9,10.00,25,54.00,0,0.00,0,0.00,35,71.00
2019,1,29,11,1,0,0.00,5,5.00,4,10.00,0,0.00,0,0.00,9,15.00
2019,1,29,12,1,0,0.00,12,16.00,14,32.00,0,0.00,0,0.00,26,48.00
2019,1,29,13,1,0,0.00,6,8.00,21,48.00,0,0.00,0,0.00,27,56.00
2019,1,29,14,1,0,0.00,3,3.00,26,54.00,0,0.00,0,0.00,29,57.00
2019,1,29,15,1,0,0.00,4,6.00,14,28.00,1,2.00,0,0.00,19,36.00
2019,1,29,16,1,0,0.00,1,1.00,2,4.00,0,0.00,0,0.00,3,5.00
2019,1,30,7,2,0,0.00,1,3.00,6,16.00,0,0.00,0,0.00,7,19.00
2019,1,30,8,2,0,0.00,3,5.00,21,46.00,0,0.00,0,0.00,24,51.00
2019,1,30,9,2,0,0.00,16,21.00,20,42.00,0,0.00,0,0.00,36,63.00
2019,1,30,10,2,0,0.00,13,13.00,11,26.00,0,0.00,0,0.00,25,44.00
2019,1,30,11,2,0,0.00,7,11.00,9,18.00,0,0.00,0,0.00,16,29.00
2019,1,30,12,2,0,0.00,2,3.00,11,28.00,0,0.00,0,0.00,14,33.20
2019,1,30,13,2,0,0.00,8,12.00,13,32.00,0,0.00,0,0.00,21,44.00
2019,1,30,14,2,2,2.00,6,9.00,20,44.00,0,0.00,0,0.00,28,55.00
2019,1,30,15,2,1,1.00,3,4.00,13,28.00,1,2.00,0,0.00,18,35.00
2019,1,30,16,2,0,0.00,2,2.00,1,2.00,0,0.00,0,0.00,3,4.00
2019,1,31,7,3,0,0.00,2,3.00,4,10.00,0,0.00,0,0.00,6,13.00
2019,1,31,8,3,0,0.00,4,8.00,22,50.00,0,0.00,0,0.00,26,58.00
2019,1,31,9,3,1,1.00,11,15.00,26,54.00,0,0.00,0,0.00,38,70.00
2019,1,31,10,3,3,3.00,5,7.00,15,35.00,0,0.00,0,0.00,23,45.00
2019,1,31,11,3,2,2.00,6,7.00,15,32.00,0,0.00,0,0.00,23,41.00
2019,1,31,12,3,1,1.00,9,12.00,10,22.00,0,0.00,0,0.00,20,35.00
2019,1,31,13,3,6,6.00,3,3.00,22,44.00,0,0.00,0,0.00,31,53.00
2019,1,31,14,3,8,8.00,4,5.00,18,38.00,0,0.00,0,0.00,30,51.00
2019,1,31,15,3,4,4.00,1,1.00,14,28.00,0,0.00,0,0.00,20,39.00
2019,1,31,16,3,0,0.00,2,4.00,1,2.00,0,0.00,0,0.00,3,6.00
2019,2,1,7,4,0,0.00,5,5.00,9,18.00,0,0.00,0,0.00,14,23.00
2019,2,1,8,4,0,0.00,5,8.00,23,46.00,0,0.00,0,0.00,28,54.00
2019,2,1,9,4,0,0.00,6,9.00,24,48.00,0,0.00,0,0.00,30,57.00
2019,2,1,10,4,0,0.00,5,7.00,22,44.00,0,0.00,0,0.00,27,51.00
2019,2,1,11,4,0,0.00,3,3.00,16,38.00,0,0.00,0,0.00,19,41.00
2019,2,1,12,4,0,0.00,5,7.00,22,46.00,0,0.00,0,0.00,27,53.00
2019,2,1,13,4,0,0.00,3,5.00,22,48.00,0,0.00,0,0.00,25,53.00
2019,2,1,14,4,0,0.00,4,7.00,18,38.00,0,0.00,0,0.00,22,45.00
2019,2,1,15,4,0,0.00,1,1.00,20,42.00,0,0.00,0,0.00,21,43.00
2019,2,1,16,4,0,0.00,0,0.00,1,2.00,0,0.00,0,0.00,1,2.00
2019,2,2,7,5,0,0.00,1,1.00,3,8.00,0,0.00,0,0.00,4,9.00
2019,2,2,8,5,0,0.00,4,6.00,24,54.00,0,0.00,0,0.00,28,60.00
2019,2,2,9,5,0,0.00,6,8.00,20,44.00,0,0.00,0,0.00,26,52.00
2019,2,2,10,5,0,0.00,7,9.00,44,90.00,0,0.00,0,0.00,51,99.00
2019,2,2,11,5,0,0.00,2,4.00,15,30.00,0,0.00,0,0.00,17,34.00
2019,2,3,19,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,2.00
2019,2,4,7,0,0,0.00,1,1.00,4,8.00,0,0.00,0,0.00,5,9.00
2019,2,4,8,0,0,0.00,3,5.00,30,64.00,0,0.00,0,0.00,34,71.20
2019,2,4,9,0,0,0.00,2,2.00,28,58.00,1,2.00,0,0.00,31,62.00
2019,2,4,10,0,0,0.00,3,5.00,24,52.00,0,0.00,0,0.00,27,57.00
2019,2,4,11,0,0,0.00,4,5.00,17,36.00,0,0.00,0,0.00,21,41.00
2019,2,5,7,1,0,0.00,2,6.00,0,0.00,0,0.00,0,0.00,2,6.00
2019,2,5,8,1,0,0.00,4,9.00,33,76.00,0,0.00,0,0.00,37,85.00
2019,2,5,9,1,3,3.00,6,13.00,35,78.00,0,0.00,0,0.00,44,94.00
