ano,mes,dia,hora,Dia_semana,QTD_Tags,R$_Tags
2018,5,14,11,0,413,362.1900
2018,5,14,12,0,321,324.3500
2018,5,14,13,0,488,540.3800
2018,5,14,14,0,547,580.3100
2018,5,14,15,0,509,492.1100
2018,5,14,16,0,453,368.1600
2018,5,14,17,0,341,191.8700
2018,5,15,5,1,1,3.1700
2018,5,15,6,1,10,28.4300
2018,5,15,7,1,36,73.6500
2018,5,15,8,1,289,345.7800
2018,5,15,9,1,427,427.9100
2018,5,15,10,1,468,467.0300
2018,5,15,11,1,423,324.9400
2018,5,15,12,1,306,268.2700
2018,5,15,13,1,441,473.6500
2018,5,15,14,1,490,567.3300
2018,5,15,15,1,452,450.5000
2018,5,15,16,1,426,362.7900
2018,5,15,17,1,329,190.7500
2018,5,16,4,2,1,0.8500
2018,5,16,5,2,1,0.8500
2018,5,16,6,2,3,5.2900
2018,5,16,7,2,64,135.9100
2018,5,16,8,2,287,371.2900
2018,5,16,9,2,303,354.9000
2018,5,16,10,2,219,289.5800
2018,5,16,11,2,374,326.2700
2018,5,16,12,2,315,336.8700
2018,5,16,13,2,488,591.6200
2018,5,16,14,2,480,550.4400
2018,5,16,15,2,409,394.5600
2018,5,16,16,2,455,370.0200
2018,5,16,17,2,347,192.3300
2018,5,17,6,3,6,16.6400
2018,5,17,7,3,32,94.2900
2018,5,17,8,3,262,314.2200
2018,5,17,9,3,321,366.1400
2018,5,17,10,3,290,295.8300
2018,5,17,11,3,326,310.0800
2018,5,17,12,3,271,247.4400
2018,5,17,13,3,301,387.3600
2018,5,17,14,3,352,357.7600
2018,5,17,15,3,301,310.1700
2018,5,17,16,3,260,221.3800
2018,5,17,17,3,178,103.3800
2018,5,18,0,4,1,0.2300
2018,5,18,4,4,1,0.8500
2018,5,18,6,4,5,18.1900
2018,5,18,7,4,48,139.1200
2018,5,18,8,4,272,370.7200
2018,5,18,9,4,370,456.1700
2018,5,18,10,4,355,337.3100
2018,5,18,11,4,405,353.1900
2018,5,18,12,4,297,265.4200
2018,5,18,13,4,489,529.0400
2018,5,18,14,4,428,478.5900
2018,5,18,15,4,366,367.5000
2018,5,18,16,4,400,311.9700
2018,5,18,17,4,335,198.6000
2018,5,19,2,5,1,1.9600
2018,5,19,6,5,1,3.6800
2018,5,19,7,5,29,79.0400
2018,5,19,8,5,244,314.8700
2018,5,19,9,5,419,489.2200
2018,5,19,10,5,458,483.5800
2018,5,19,11,5,410,273.4000
2018,5,21,5,0,1,5.9900
2018,5,21,6,0,2,7.5500
2018,5,21,7,0,50,136.6900
2018,5,21,8,0,249,263.9700
2018,5,21,9,0,420,406.0700
2018,5,21,10,0,474,405.4500
2018,5,21,11,0,403,314.9500
2018,5,21,12,0,355,303.3500
2018,5,21,13,0,535,633.3700
2018,5,21,14,0,499,597.0600
2018,5,21,15,0,452,470.6300
2018,5,21,16,0,425,360.9900
2018,5,21,17,0,369,211.1800
2018,5,22,3,1,1,0.3400
2018,5,22,4,1,1,5.0000
2018,5,22,6,1,3,3.1900
2018,5,22,7,1,35,96.5100
2018,5,22,8,1,274,393.4900
2018,5,22,9,1,425,476.5700
2018,5,22,10,1,433,451.5700
2018,5,22,11,1,430,396.1900
2018,5,22,12,1,268,258.4100
2018,5,22,13,1,373,498.5000
2018,5,22,14,1,392,443.1200
2018,5,22,15,1,424,430.5600
2018,5,22,16,1,397,351.4400
2018,5,22,17,1,332,188.2300
2018,5,22,23,1,1,0.8500
2018,5,23,6,2,1,5.8700
2018,5,23,7,2,43,108.8400
2018,5,23,8,2,265,360.9300
2018,5,23,9,2,390,472.6600
2018,5,23,10,2,373,386.2500
2018,5,23,11,2,346,325.8900
2018,5,23,12,2,277,275.8700
2018,5,23,13,2,436,549.4000
2018,5,23,14,2,421,479.7500
2018,5,23,15,2,464,436.1000
2018,5,23,16,2,413,344.8200
2018,5,23,17,2,265,144.4200
2018,5,24,4,3,1,8.7600
2018,5,24,5,3,1,0.7400
2018,5,24,6,3,6,20.8000
2018,5,24,7,3,34,80.8400
2018,5,24,8,3,171,234.7900
2018,5,24,9,3,312,337.4300
2018,5,24,10,3,310,295.4400
2018,5,24,11,3,362,304.7500
2018,5,24,12,3,261,224.9200
2018,5,24,13,3,379,458.9900
2018,5,24,14,3,373,407.6300
2018,5,24,15,3,362,343.3100
2018,5,24,16,3,355,291.9500
2018,5,24,17,3,266,137.4300
2018,5,25,0,4,1,1.8500
2018,5,25,4,4,1,1.1700
2018,5,25,5,4,1,1.0000
2018,5,25,6,4,3,8.4700
2018,5,25,7,4,30,86.5000
2018,5,25,8,4,216,337.4200
2018,5,25,9,4,317,394.6800
2018,5,25,10,4,292,328.8900
2018,5,25,11,4,330,320.5800
2018,5,25,12,4,252,232.2200
2018,5,25,13,4,407,500.1500
2018,5,25,14,4,399,461.8300
2018,5,25,15,4,367,372.0000
2018,5,25,16,4,342,280.4000
2018,5,25,17,4,221,117.8800
2018,5,26,6,5,1,0.8500
2018,5,26,7,5,20,67.2900
2018,5,26,8,5,184,305.5100
2018,5,26,9,5,357,390.0600
2018,5,26,10,5,368,387.5400
2018,5,26,11,5,289,182.3600
2018,5,28,6,0,5,11.7600
2018,5,28,7,0,32,58.8400
2018,5,28,8,0,194,273.4100
2018,5,28,9,0,353,364.5200
2018,5,28,10,0,413,369.7500
2018,5,28,11,0,327,272.3200
2018,5,28,12,0,250,228.6100
2018,5,28,13,0,423,432.5500
2018,5,28,14,0,382,339.3900
2018,5,28,15,0,263,236.9800
2018,5,28,16,0,238,174.7900
2018,5,28,17,0,233,128.2800
2018,5,29,5,1,2,13.8300
2018,5,29,6,1,8,19.7000
2018,5,29,7,1,36,120.8100
2018,5,29,8,1,250,303.5500
2018,5,29,9,1,378,346.7000
2018,5,29,10,1,360,328.8200
2018,5,29,11,1,339,275.4000
2018,5,29,12,1,235,206.0100
2018,5,29,13,1,406,443.2700
2018,5,29,14,1,462,496.0100
2018,5,29,15,1,400,360.0000
2018,5,29,16,1,354,283.7100
2018,5,29,17,1,247,143.8400
2018,5,30,6,2,3,11.5500
2018,5,30,7,2,41,99.2200
2018,5,30,8,2,237,329.6500
2018,5,30,9,2,398,380.4600
2018,5,30,10,2,457,426.0900
2018,5,30,11,2,359,325.7600
2018,5,30,12,2,288,304.3000
2018,5,30,13,2,418,475.2500
2018,5,30,14,2,569,585.2100
2018,5,30,15,2,508,487.4200
2018,5,30,16,2,368,295.8500
2018,5,30,17,2,338,186.3700
2018,6,1,6,4,5,7.6800
2018,6,1,7,4,30,119.8200
2018,6,1,8,4,243,278.1300
2018,6,1,9,4,448,461.1100
2018,6,1,10,4,521,485.9800
2018,6,1,11,4,438,423.3100
2018,6,1,12,4,329,343.5800
2018,6,1,13,4,464,501.4900
2018,6,1,14,4,552,593.4500
2018,6,1,15,4,523,494.7000
2018,6,1,16,4,463,413.9800
2018,6,1,17,4,260,154.3900
2018,6,2,5,5,1,4.3400
2018,6,2,7,5,25,71.1700
2018,6,2,8,5,209,257.6600
2018,6,2,9,5,445,488.2700
2018,6,2,10,5,492,433.2300
2018,6,2,11,5,409,268.5000
2018,6,4,5,0,1,4.5100
2018,6,4,6,0,5,12.7300
2018,6,4,7,0,51,161.3600
2018,6,4,8,0,291,339.8900
2018,6,4,9,0,532,567.4400
2018,6,4,10,0,546,532.5600
2018,6,4,11,0,488,411.0300
2018,6,4,12,0,384,380.1600
2018,6,4,13,0,610,711.4300
2018,6,4,14,0,627,697.1100
2018,6,4,15,0,542,505.7600
2018,6,4,16,0,484,373.0800
2018,6,4,17,0,340,184.2600
2018,6,5,4,1,1,10.8000
2018,6,5,6,1,2,4.5100
2018,6,5,7,1,52,156.0900
2018,6,5,8,1,281,396.1600
2018,6,5,9,1,515,568.0800
2018,6,5,10,1,511,488.4000
2018,6,5,11,1,464,404.3000
2018,6,5,12,1,362,314.4600
2018,6,5,13,1,624,730.2900
2018,6,5,14,1,609,670.0800
2018,6,5,15,1,543,510.9800
2018,6,5,16,1,471,393.9400
2018,6,5,17,1,331,183.0000
2018,6,6,6,2,6,12.0600
2018,6,6,7,2,48,140.8100
2018,6,6,8,2,294,444.9100
2018,6,6,9,2,516,559.9900
2018,6,6,10,2,548,597.4100
2018,6,6,11,2,494,434.7700
2018,6,6,12,2,386,406.7200
2018,6,6,13,2,643,734.3900
2018,6,6,14,2,606,681.8300
2018,6,6,15,2,555,571.9100
2018,6,6,16,2,499,430.9300
2018,6,6,17,2,351,195.0400
2018,6,7,6,3,4,4.6800
2018,6,7,7,3,43,114.9200
2018,6,7,8,3,325,428.8400
2018,6,7,9,3,526,568.9900
2018,6,7,10,3,621,612.4400
2018,6,7,11,3,556,473.7400
2018,6,7,12,3,482,494.3500
2018,6,7,13,3,664,870.1500
2018,6,7,14,3,639,740.6000
2018,6,7,15,3,636,681.7200
2018,6,7,16,3,544,457.2100
2018,6,7,17,3,434,249.6200
2018,6,8,6,4,7,23.1400
2018,6,8,7,4,47,133.3600
2018,6,8,8,4,333,450.2500
2018,6,8,9,4,535,557.3600
2018,6,8,10,4,597,612.8200
2018,6,8,11,4,560,536.2800
2018,6,8,12,4,470,487.1800
2018,6,8,13,4,683,853.7200
2018,6,8,14,4,661,855.3000
2018,6,8,15,4,625,639.7900
2018,6,8,16,4,590,467.1800
2018,6,8,17,4,461,267.0700
2018,6,9,5,5,2,8.7600
2018,6,9,6,5,4,10.7000
2018,6,9,7,5,32,109.4600
2018,6,9,8,5,290,399.8700
2018,6,9,9,5,643,804.3800
2018,6,9,10,5,659,703.8200
2018,6,9,11,5,516,351.9600
2018,6,11,6,0,6,32.8700
2018,6,11,7,0,47,160.7600
2018,6,11,8,0,380,469.5400
2018,6,11,9,0,624,678.5900
2018,6,11,10,0,641,632.7100
2018,6,11,11,0,592,496.8800
2018,6,11,12,0,477,473.7100
2018,6,11,13,0,705,936.2100
2018,6,11,14,0,641,774.7800
2018,6,11,15,0,667,663.8800
2018,6,11,16,0,605,479.6600
2018,6,11,17,0,480,270.1900
2018,6,12,5,1,1,5.0000
2018,6,12,6,1,3,7.2500
2018,6,12,7,1,55,151.6100
2018,6,12,8,1,405,483.1900
2018,6,12,9,1,573,581.3900
2018,6,12,10,1,638,607.0800
2018,6,12,11,1,630,556.7500
2018,6,12,12,1,520,463.4800
2018,6,12,13,1,723,828.3400
2018,6,12,14,1,727,771.1600
2018,6,12,15,1,554,502.7700
2018,6,12,16,1,546,424.7700
2018,6,12,17,1,458,258.1900
2018,6,12,23,1,1,1.6800
2018,6,13,5,2,2,9.5100
2018,6,13,6,2,7,17.6100
2018,6,13,7,2,61,181.3100
2018,6,13,8,2,335,433.8600
2018,6,13,9,2,575,568.2500
2018,6,13,10,2,659,613.1300
2018,6,13,11,2,513,450.8600
2018,6,13,12,2,412,404.5900
2018,6,13,13,2,643,810.5900
2018,6,13,14,2,673,720.2100
2018,6,13,15,2,610,603.9300
2018,6,13,16,2,578,448.1200
2018,6,13,17,2,346,201.2100
2018,6,14,6,3,4,4.8000
2018,6,14,7,3,52,154.1000
2018,6,14,8,3,296,395.8600
2018,6,14,9,3,509,544.8800
2018,6,14,10,3,568,495.9200
2018,6,14,11,3,533,459.8300
2018,6,14,12,3,406,443.7700
2018,6,14,13,3,625,748.1800
2018,6,14,14,3,669,790.3000
2018,6,14,15,3,589,600.4000
2018,6,14,16,3,541,420.0500
2018,6,14,17,3,422,238.7300
2018,6,15,6,4,2,12.5200
2018,6,15,7,4,51,161.3700
2018,6,15,8,4,352,470.8800
2018,6,15,9,4,573,581.1700
2018,6,15,10,4,663,650.5800
2018,6,15,11,4,615,537.7100
2018,6,15,12,4,519,516.7500
2018,6,15,13,4,765,896.9400
2018,6,15,14,4,671,715.8000
2018,6,15,15,4,681,671.3400
2018,6,15,16,4,653,532.5300
2018,6,15,17,4,432,253.9400
2018,6,16,1,5,1,0.3400
2018,6,16,4,5,1,3.9200
2018,6,16,6,5,6,18.8800
2018,6,16,7,5,38,128.5000
2018,6,16,8,5,302,434.0700
2018,6,16,9,5,554,612.2700
2018,6,16,10,5,661,684.1900
2018,6,16,11,5,544,351.4300
2018,6,18,6,0,4,19.0900
2018,6,18,7,0,55,181.9400
2018,6,18,8,0,328,498.5600
2018,6,18,9,0,530,530.6800
2018,6,18,10,0,602,541.6800
2018,6,18,11,0,535,468.3300
2018,6,18,12,0,399,418.5500
2018,6,18,13,0,668,813.2700
2018,6,18,14,0,683,709.1900
2018,6,18,15,0,611,605.5900
2018,6,18,16,0,528,401.1700
2018,6,18,17,0,423,235.5600
2018,6,19,6,1,4,24.9000
2018,6,19,7,1,52,141.5200
2018,6,19,8,1,362,517.6300
2018,6,19,9,1,554,657.3400
2018,6,19,10,1,662,636.5000
2018,6,19,11,1,517,445.9800
2018,6,19,12,1,410,382.9900
2018,6,19,13,1,722,801.0000
2018,6,19,14,1,663,693.3200
2018,6,19,15,1,572,550.9400
2018,6,19,16,1,574,445.0100
2018,6,19,17,1,403,225.0200
2018,6,20,0,2,1,0.3400
2018,6,20,4,2,1,0.3400
2018,6,20,6,2,5,11.1100
2018,6,20,7,2,58,162.3000
2018,6,20,8,2,350,460.9700
2018,6,20,9,2,550,527.7900
2018,6,20,10,2,590,555.8600
2018,6,20,11,2,533,482.5700
2018,6,20,12,2,374,389.4100
2018,6,20,13,2,594,670.7600
2018,6,20,14,2,619,662.4400
2018,6,20,15,2,551,493.0000
2018,6,20,16,2,554,419.9900
2018,6,20,17,2,390,214.6100
2018,6,21,1,3,1,2.3400
2018,6,21,4,3,1,6.3800
2018,6,21,6,3,5,17.6400
2018,6,21,7,3,43,117.3500
2018,6,21,8,3,322,398.4200
2018,6,21,9,3,486,514.5800
2018,6,21,10,3,615,581.2000
2018,6,21,11,3,525,430.4300
2018,6,21,12,3,382,363.7600
2018,6,21,13,3,602,650.8700
2018,6,21,14,3,599,652.2600
2018,6,21,15,3,535,529.8100
2018,6,21,16,3,546,442.9000
2018,6,21,17,3,416,230.7800
2018,6,22,6,4,4,17.3800
2018,6,22,7,4,21,58.5600
2018,6,22,8,4,56,94.0300
2018,6,22,9,4,69,86.3300
2018,6,22,10,4,280,285.0100
2018,6,22,11,4,328,352.7600
2018,6,22,12,4,462,451.9100
2018,6,22,13,4,664,676.9200
2018,6,22,14,4,634,653.3500
2018,6,22,15,4,493,472.7000
2018,6,22,16,4,524,388.8400
2018,6,22,17,4,382,218.2400
2018,6,23,3,5,1,2.6800
2018,6,23,5,5,1,6.5500
2018,6,23,6,5,4,18.0600
2018,6,23,7,5,40,108.0600
2018,6,23,8,5,275,381.4200
2018,6,23,9,5,586,627.0500
2018,6,23,10,5,639,595.7700
2018,6,23,11,5,443,270.1400
2018,6,25,6,0,5,17.2700
2018,6,25,7,0,60,172.4300
2018,6,25,8,0,320,416.1600
2018,6,25,9,0,614,648.9500
2018,6,25,10,0,586,551.2900
2018,6,25,11,0,455,383.5300
2018,6,25,12,0,345,311.2700
2018,6,25,13,0,593,611.4700
2018,6,25,14,0,651,648.5200
2018,6,25,15,0,568,521.8400
2018,6,25,16,0,539,411.9100
2018,6,25,17,0,372,204.3400
2018,6,26,5,1,2,3.8500
2018,6,26,6,1,4,7.0400
2018,6,26,7,1,52,149.3800
2018,6,26,8,1,303,418.4900
2018,6,26,9,1,548,591.5900
2018,6,26,10,1,550,508.1700
2018,6,26,11,1,476,392.7700
2018,6,26,12,1,414,368.5700
2018,6,26,13,1,609,711.4700
2018,6,26,14,1,610,663.5400
2018,6,26,15,1,564,558.8400
2018,6,26,16,1,569,457.4400
2018,6,26,17,1,405,224.3600
2018,6,27,2,2,1,4.8500
2018,6,27,5,2,1,2.1700
2018,6,27,6,2,7,29.5600
2018,6,27,7,2,63,194.0800
2018,6,27,8,2,385,441.9500
2018,6,27,9,2,613,572.1300
2018,6,27,10,2,658,628.4500
2018,6,27,11,2,556,459.0100
2018,6,27,12,2,358,274.4700
2018,6,27,13,2,188,177.0900
2018,6,27,14,2,35,64.5800
2018,6,27,15,2,41,35.7000
2018,6,27,16,2,199,182.0900
2018,6,27,17,2,177,93.4300
2018,6,28,5,3,1,0.8800
2018,6,28,6,3,3,4.5300
2018,6,28,7,3,54,116.6400
2018,6,28,8,3,324,398.4700
2018,6,28,9,3,564,610.0100
2018,6,28,10,3,589,564.4500
2018,6,28,11,3,476,402.8200
2018,6,28,12,3,347,364.4100
2018,6,28,13,3,604,735.8900
2018,6,28,14,3,604,671.2500
2018,6,28,15,3,550,551.6900
2018,6,28,16,3,546,442.4600
2018,6,28,17,3,400,223.5000
2018,6,29,6,4,4,10.0200
2018,6,29,7,4,44,100.3300
2018,6,29,8,4,341,438.3300
2018,6,29,9,4,574,667.5500
2018,6,29,10,4,584,592.6800
2018,6,29,11,4,525,455.4100
2018,6,29,12,4,444,454.7500
2018,6,29,13,4,602,717.9600
2018,6,29,14,4,625,678.1100
2018,6,29,15,4,599,587.8800
2018,6,29,16,4,555,450.9800
2018,6,29,17,4,408,240.4400
2018,6,30,1,5,1,2.1800
2018,6,30,6,5,1,5.3600
2018,6,30,7,5,27,56.9300
2018,6,30,8,5,304,375.8000
2018,6,30,9,5,564,625.0700
2018,6,30,10,5,558,538.8200
2018,6,30,11,5,454,292.4900
2018,7,2,5,0,1,2.5100
2018,7,2,6,0,7,18.9500
2018,7,2,7,0,41,88.5200
2018,7,2,8,0,272,205.7100
2018,7,2,9,0,248,201.9600
2018,7,2,10,0,52,53.2400
2018,7,2,11,0,46,56.6300
2018,7,2,12,0,302,358.0000
2018,7,2,13,0,719,826.4500
2018,7,2,14,0,682,693.4900
2018,7,2,15,0,597,621.5700
2018,7,2,16,0,590,469.7800
2018,7,2,17,0,375,207.2600
2018,7,3,6,1,7,21.1200
2018,7,3,7,1,58,139.3200
2018,7,3,8,1,379,465.6500
2018,7,3,9,1,617,674.6300
2018,7,3,10,1,615,636.5400
2018,7,3,11,1,528,473.2400
2018,7,3,12,1,417,358.6100
2018,7,3,13,1,606,728.8200
2018,7,3,14,1,649,763.3700
2018,7,3,15,1,564,551.0700
2018,7,3,16,1,475,384.1900
2018,7,3,17,1,393,225.5700
2018,7,4,4,2,1,6.0400
2018,7,4,5,2,1,9.2700
2018,7,4,6,2,6,12.2100
2018,7,4,7,2,48,107.4700
2018,7,4,8,2,348,442.8300
2018,7,4,9,2,614,600.4400
2018,7,4,10,2,629,605.3600
2018,7,4,11,2,549,504.8900
2018,7,4,12,2,387,399.4400
2018,7,4,13,2,639,738.7000
2018,7,4,14,2,668,733.3200
2018,7,4,15,2,599,583.1100
2018,7,4,16,2,561,442.9200
2018,7,4,17,2,404,227.1100
2018,7,5,4,3,1,2.1700
2018,7,5,5,3,1,0.9500
2018,7,5,6,3,3,5.9600
2018,7,5,7,3,55,125.3500
2018,7,5,8,3,334,390.4400
2018,7,5,9,3,601,594.7900
2018,7,5,10,3,630,605.0600
2018,7,5,11,3,538,519.0200
2018,7,5,12,3,407,469.5700
2018,7,5,13,3,610,765.7100
2018,7,5,14,3,661,778.8700
2018,7,5,15,3,608,658.1200
2018,7,5,16,3,548,444.4900
2018,7,5,17,3,408,237.5700
2018,7,6,5,4,2,9.7400
2018,7,6,6,4,9,25.6100
2018,7,6,7,4,62,152.1600
2018,7,6,8,4,463,584.0600
2018,7,6,9,4,640,708.7200
2018,7,6,10,4,575,555.2900
2018,7,6,11,4,577,464.5100
2018,7,6,12,4,443,323.7500
2018,7,6,13,4,189,203.0800
2018,7,6,14,4,35,36.4200
2018,7,6,15,4,36,40.0300
2018,7,6,16,4,207,175.3500
2018,7,6,17,4,185,105.9200
2018,7,7,6,5,17,61.4700
2018,7,7,7,5,68,235.3500
2018,7,7,8,5,368,456.0700
2018,7,7,9,5,651,802.2200
2018,7,7,10,5,580,592.0700
2018,7,7,11,5,533,347.2400
2018,7,9,3,0,1,1.8500
2018,7,9,6,0,4,21.5500
2018,7,9,7,0,60,183.8400
2018,7,9,8,0,350,464.8400
2018,7,9,9,0,590,593.5600
2018,7,9,10,0,468,545.6700
2018,7,9,11,0,426,455.6000
2018,7,9,12,0,369,403.6700
2018,7,9,13,0,454,568.3600
2018,7,9,14,0,444,612.0900
2018,7,9,15,0,456,470.8300
2018,7,9,16,0,445,373.2200
2018,7,9,17,0,366,197.0300
2018,7,10,5,1,1,3.8500
2018,7,10,6,1,2,1.3600
2018,7,10,7,1,45,122.1700
2018,7,10,8,1,311,401.9000
2018,7,10,9,1,409,443.7900
2018,7,10,10,1,343,370.9800
2018,7,10,11,1,331,361.2100
2018,7,10,12,1,322,319.5300
2018,7,10,13,1,343,475.4700
2018,7,10,14,1,314,424.2000
2018,7,10,15,1,369,398.4900
2018,7,10,16,1,508,430.5700
2018,7,10,17,1,403,234.3300
2018,7,11,6,2,2,6.2900
2018,7,11,7,2,49,128.6200
2018,7,11,8,2,281,372.1400
2018,7,11,9,2,446,460.2200
2018,7,11,10,2,331,342.4400
2018,7,11,11,2,301,365.7000
2018,7,11,12,2,330,300.8900
2018,7,11,13,2,483,631.8100
2018,7,11,14,2,486,603.6500
2018,7,11,15,2,402,380.4100
2018,7,11,16,2,441,334.1000
2018,7,11,17,2,355,209.2600
2018,7,12,5,3,1,8.7600
2018,7,12,6,3,3,6.0200
2018,7,12,7,3,33,84.6300
2018,7,12,8,3,286,321.2000
2018,7,12,9,3,387,434.9400
2018,7,12,10,3,318,331.3000
2018,7,12,11,3,243,241.2700
2018,7,12,12,3,246,250.8200
2018,7,12,13,3,189,225.0600
2018,7,12,14,3,160,210.9800
2018,7,12,15,3,144,170.8400
2018,7,12,16,3,120,106.2000
2018,7,12,17,3,115,78.8400
2018,7,13,0,4,1,3.5100
2018,7,13,6,4,6,24.0000
2018,7,13,7,4,46,96.6300
2018,7,13,8,4,272,374.6700
2018,7,13,9,4,514,507.1300
2018,7,13,10,4,573,535.8000
2018,7,13,11,4,484,469.1200
2018,7,13,12,4,341,353.8000
2018,7,13,13,4,564,642.6800
2018,7,13,14,4,588,616.1500
2018,7,13,15,4,524,521.9600
2018,7,13,16,4,497,408.8500
2018,7,13,17,4,336,203.0200
2018,7,14,2,5,2,6.6000
2018,7,14,5,5,1,1.6800
2018,7,14,6,5,2,6.7200
2018,7,14,7,5,24,53.1800
2018,7,14,8,5,264,357.1600
2018,7,14,9,5,498,500.2100
2018,7,14,10,5,532,503.1500
2018,7,14,11,5,417,255.3600
2018,7,16,0,0,1,1.1700
2018,7,16,6,0,5,13.2000
2018,7,16,7,0,26,73.5200
2018,7,16,8,0,290,331.3100
2018,7,16,9,0,486,497.8200
2018,7,16,10,0,545,541.8100
2018,7,16,11,0,386,352.4600
2018,7,16,12,0,333,346.9600
2018,7,16,13,0,497,526.7300
2018,7,16,14,0,584,655.1500
2018,7,16,15,0,516,497.9300
2018,7,16,16,0,434,348.1900
2018,7,16,17,0,331,193.0600
2018,7,17,5,1,1,1.0000
2018,7,17,6,1,5,14.6300
2018,7,17,7,1,35,72.0600
2018,7,17,8,1,272,289.8400
2018,7,17,9,1,280,267.4800
2018,7,17,10,1,214,255.9500
2018,7,17,11,1,409,407.9900
2018,7,17,12,1,294,317.0000
2018,7,17,13,1,490,558.3400
2018,7,17,14,1,544,624.3200
2018,7,17,15,1,529,541.6900
2018,7,17,16,1,472,398.1200
2018,7,17,17,1,333,204.8500
2018,7,18,2,2,1,2.8500
2018,7,18,5,2,1,1.0000
2018,7,18,6,2,2,5.1900
2018,7,18,7,2,58,153.0200
2018,7,18,8,2,255,294.0900
2018,7,18,9,2,480,509.5800
2018,7,18,10,2,496,499.7200
2018,7,18,11,2,444,429.4200
2018,7,18,12,2,319,394.6300
2018,7,18,13,2,472,545.6200
2018,7,18,14,2,537,544.1600
2018,7,18,15,2,458,450.8500
2018,7,18,16,2,407,379.0300
2018,7,18,17,2,282,170.4500
2018,7,19,6,3,7,28.0800
2018,7,19,7,3,36,109.5200
2018,7,19,8,3,302,445.6100
2018,7,19,9,3,468,481.5700
2018,7,19,10,3,479,451.2600
2018,7,19,11,3,399,387.7100
2018,7,19,12,3,323,330.5200
2018,7,19,13,3,475,599.6100
2018,7,19,14,3,522,562.7700
2018,7,19,15,3,502,463.2800
2018,7,19,16,3,393,322.8700
2018,7,19,17,3,320,184.7800
2018,7,20,4,4,1,7.7400
2018,7,20,5,4,1,4.1700
2018,7,20,6,4,5,12.1500
2018,7,20,7,4,34,90.9300
2018,7,20,8,4,255,311.2200
2018,7,20,9,4,469,474.5000
2018,7,20,10,4,518,518.9900
2018,7,20,11,4,377,375.2000
2018,7,20,12,4,341,374.7700
2018,7,20,13,4,462,441.9100
2018,7,20,14,4,549,572.7200
2018,7,20,15,4,458,430.5500
2018,7,20,16,4,419,358.6900
2018,7,20,17,4,281,161.1500
2018,7,21,4,5,2,7.7200
2018,7,21,6,5,1,4.8300
2018,7,21,7,5,27,85.7300
2018,7,21,8,5,197,243.6700
2018,7,21,9,5,370,395.4400
2018,7,21,10,5,484,440.3600
2018,7,21,11,5,404,248.7500
2018,7,23,6,0,2,2.6800
2018,7,23,7,0,38,66.2600
2018,7,23,8,0,268,321.6000
2018,7,23,9,0,450,451.9500
2018,7,23,10,0,461,423.2700
2018,7,23,11,0,357,311.5000
2018,7,23,12,0,297,292.3700
2018,7,23,13,0,449,477.7300
2018,7,23,14,0,538,580.1300
2018,7,23,15,0,479,437.2500
2018,7,23,16,0,450,332.0700
2018,7,23,17,0,303,178.9200
2018,7,24,3,1,1,1.0000
2018,7,24,6,1,5,8.3100
2018,7,24,7,1,31,68.5500
2018,7,24,8,1,256,337.3300
2018,7,24,9,1,426,441.6400
2018,7,24,10,1,469,461.1600
2018,7,24,11,1,419,341.6500
2018,7,24,12,1,290,301.4300
2018,7,24,13,1,451,545.8400
2018,7,24,14,1,531,595.2100
2018,7,24,15,1,482,498.0800
2018,7,24,16,1,408,334.6700
2018,7,24,17,1,290,182.6700
2018,7,25,3,2,1,1.0000
2018,7,25,6,2,4,13.3800
2018,7,25,7,2,37,91.7900
2018,7,25,8,2,274,377.3600
2018,7,25,9,2,465,510.1700
2018,7,25,10,2,469,466.1700
2018,7,25,11,2,371,342.9700
2018,7,25,12,2,296,282.2800
2018,7,25,13,2,454,563.0800
2018,7,25,14,2,499,549.1900
2018,7,25,15,2,451,432.6500
2018,7,25,16,2,396,320.7000
2018,7,25,17,2,311,175.4200
2018,7,26,3,3,1,1.0000
2018,7,26,6,3,2,2.1900
2018,7,26,7,3,41,116.7400
2018,7,26,8,3,250,303.1500
2018,7,26,9,3,448,498.3300
2018,7,26,10,3,503,469.3100
2018,7,26,11,3,395,359.4700
2018,7,26,12,3,296,284.8500
2018,7,26,13,3,498,542.0000
2018,7,26,14,3,604,643.1600
2018,7,26,15,3,515,483.5300
2018,7,26,16,3,460,374.9100
2018,7,26,17,3,270,159.3200
2018,7,27,6,4,3,11.7800
2018,7,27,7,4,35,79.6000
2018,7,27,8,4,267,409.2100
2018,7,27,9,4,440,461.5000
2018,7,27,10,4,543,517.1600
2018,7,27,11,4,400,402.6200
2018,7,27,12,4,320,310.2000
2018,7,27,13,4,480,489.8800
2018,7,27,14,4,562,575.8500
2018,7,27,15,4,530,542.2300
2018,7,27,16,4,391,324.0400
2018,7,27,17,4,291,166.3800
2018,7,28,3,5,1,6.5500
2018,7,28,5,5,2,8.5500
2018,7,28,6,5,2,1.5100
2018,7,28,7,5,42,136.3200
2018,7,28,8,5,261,341.7700
2018,7,28,9,5,482,506.5700
2018,7,28,10,5,479,422.6500
2018,7,28,11,5,410,253.4800
2018,7,30,6,0,6,11.0400
2018,7,30,7,0,36,95.3500
2018,7,30,8,0,300,424.2100
2018,7,30,9,0,484,458.1700
2018,7,30,10,0,560,544.7100
2018,7,30,11,0,471,405.5700
2018,7,30,12,0,371,306.2200
