ano,mes,dia,hora,Dia_semana,QTD_Associacao,R$_Associacao,QTD_App,R$_APP,QTD_Monitor,R$_Monitor,QTD_parquimetro,parquimetro,QTD_pdv,pdv,QTD_Total,R$_total
2016,4,1,11,4,0,0.00,69,76.00,482,617.00,0,0.00,0,0.00,551,693.00
2016,4,1,12,4,0,0.00,76,77.00,323,422.00,0,0.00,0,0.00,399,499.00
2016,4,1,13,4,0,0.00,46,53.00,225,299.00,0,0.00,0,0.00,271,352.00
2016,4,1,14,4,0,0.00,67,74.00,270,382.00,0,0.00,0,0.00,337,456.00
2016,4,1,15,4,0,0.00,107,126.00,481,662.00,0,0.00,0,0.00,588,788.00
2016,4,1,16,4,0,0.00,98,107.00,422,551.00,0,0.00,0,0.00,520,658.00
2016,4,1,17,4,0,0.00,87,109.00,409,501.00,0,0.00,0,0.00,496,610.00
2016,4,1,18,4,0,0.00,25,25.00,124,126.00,0,0.00,0,0.00,149,151.00
2016,4,2,8,5,0,0.00,3,7.00,0,0.00,0,0.00,0,0.00,3,7.00
2016,4,2,9,5,0,0.00,34,49.00,232,377.00,0,0.00,0,0.00,266,426.00
2016,4,2,10,5,0,0.00,102,131.00,504,757.00,0,0.00,0,0.00,606,888.00
2016,4,2,11,5,0,0.00,94,112.00,535,783.00,0,0.00,0,0.00,629,895.00
2016,4,2,12,5,0,0.00,61,72.00,296,343.00,0,0.00,0,0.00,357,415.00
2016,4,2,13,5,0,0.00,4,4.00,0,0.00,0,0.00,0,0.00,4,4.00
2016,4,2,14,5,0,0.00,1,1.00,0,0.00,0,0.00,0,0.00,1,1.00
2016,4,4,8,0,0,0.00,3,4.00,0,0.00,0,0.00,0,0.00,3,4.00
2016,4,4,9,0,0,0.00,43,48.00,216,304.00,0,0.00,0,0.00,259,352.00
2016,4,4,10,0,0,0.00,70,84.00,453,614.00,0,0.00,0,0.00,523,698.00
2016,4,4,11,0,0,0.00,97,109.00,508,670.00,0,0.00,0,0.00,605,779.00
2016,4,4,12,0,0,0.00,84,96.00,292,384.00,0,0.00,0,0.00,376,480.00
2016,4,4,13,0,0,0.00,33,34.00,201,263.00,0,0.00,0,0.00,234,297.00
2016,4,4,14,0,0,0.00,99,105.00,351,476.00,0,0.00,0,0.00,450,581.00
2016,4,4,15,0,0,0.00,104,115.00,494,638.00,0,0.00,0,0.00,598,753.00
2016,4,4,16,0,0,0.00,92,108.00,401,506.00,0,0.00,0,0.00,493,614.00
2016,4,4,17,0,0,0.00,75,81.00,314,375.00,0,0.00,0,0.00,389,456.00
2016,4,4,18,0,0,0.00,33,31.00,86,90.00,0,0.00,0,0.00,119,121.00
2016,4,5,8,1,0,0.00,2,2.00,0,0.00,0,0.00,0,0.00,2,2.00
2016,4,5,9,1,0,0.00,31,36.00,166,232.00,0,0.00,0,0.00,197,268.00
2016,4,5,10,1,0,0.00,66,77.00,456,598.00,0,0.00,0,0.00,522,675.00
2016,4,5,11,1,0,0.00,87,91.00,483,624.00,0,0.00,0,0.00,570,715.00
2016,4,5,12,1,0,0.00,59,66.00,337,447.00,0,0.00,0,0.00,396,513.00
2016,4,5,13,1,0,0.00,39,41.00,198,260.00,0,0.00,0,0.00,237,301.00
2016,4,5,14,1,0,0.00,63,75.00,269,351.00,0,0.00,0,0.00,332,426.00
2016,4,5,15,1,0,0.00,103,114.00,503,696.00,0,0.00,0,0.00,606,810.00
2016,4,5,16,1,0,0.00,67,77.00,444,566.00,0,0.00,0,0.00,511,643.00
2016,4,5,17,1,0,0.00,61,72.00,366,447.00,0,0.00,0,0.00,427,519.00
